IQ094,IQ184,397
IQ094,IQ068,77
IQ094,LH084,436
IQ094,IQ061,451
IQ094,IQ141,367
IQ094,IQ024,418
IQ094,IQ210,409
IQ094,IQ199,412
IQ094,IQ112,397
IQ094,IQ149,441
IQ094,IQ212,418
IQ094,IQ004,414
IQ094,IQ084,415
IQ094,IQ148,403
IQ094,LHC13,408
IQ094,IQ012,481
IQ094,IQ197,412
IQ094,LH031,505
IQ094,IQ005,1125
IQ094,IQ117,397
IQ094,IQ160,410
IQ094,IQ017,449
IQ094,IQ093,0
IQ094,IQ013,481
IQ094,LH023,902
IQ094,LH103,472
IQ094,IQ026,422
IQ094,IQ198,412
IQ094,IQ082,471
IQ094,IQ106,1119
IQ094,IQ018,462
IQ094,IQ155,442
IQ094,IQ127,397
IQ094,IQ085,415
IQ094,LHN005,158
IQ094,LH120,472
IQ094,IQ023,418
IQ094,IQ154,441
IQ094,LH115,372
IQ094,LH032,505
IQ094,LH137,505
IQ094,IQ211,434
IQ094,IQ196,412
IQ094,LH112,372
IQ094,IQ041,412
IQ094,IQ175,462
IQ094,IQ021,418
IQ094,IQ194,447
IQ094,IQ178,397
IQ094,IQ073,415
IQ094,LH055,408
IQ094,IQ022,418
IQ094,IQ032,1125
IQ094,IQ015,441
IQ094,IQ157,410
IQ094,NCTC8679,754
IQ094,LH122,472
IQ094,IQ074,415
IQ094,LH060,488
IQ094,IQ102,657
IQ094,IQ053,404
IQ094,IQ137,367
IQ094,LH067,372
IQ094,LH080,475
IQ094,IQ002,709
IQ094,LH056,438
IQ094,IQ076,344
IQ094,IQ190,408
IQ094,IQ144,367
IQ094,LH135,505
IQ094,IQ055,404
IQ094,IQ006,442
IQ094,IQ168,397
IQ094,IQ145,457
IQ094,IQ119,394
IQ094,IQ034,1125
IQ094,IQ153,441
IQ094,IQ044,412
IQ094,LH035,505
IQ094,IQ059,451
IQ094,LH046,419
IQ094,IQ133,367
IQ094,IQ139,411
IQ094,IQ193,447
IQ094,IQ033,1125
IQ094,IQ209,370
IQ094,IQ092,0
IQ094,LH063,440
IQ094,IQ091,0
IQ094,IQ111,397
IQ094,LH086,436
IQ094,IQ124,397
IQ094,IQ103,1119
IQ094,LH111,146
IQ094,LH113,372
IQ094,IQ063,451
IQ094,IQ008,434
IQ094,IQ086,410
IQ094,IQ187,425
IQ094,IQ208,469
IQ094,IQ031,1125
IQ094,IQ151,441
IQ094,IQ067,77
IQ094,IQ146,457
IQ094,IQ056,404
IQ094,IQ162,397
IQ094,IQ143,367
IQ094,IQ069,354
IQ094,IQ171,462
IQ094,IQ019,1155
IQ094,IQ129,397
IQ094,IQ201,420
IQ094,IQ105,1119
IQ094,IQ058,451
IQ094,LH019,902
IQ094,IQ070,354
IQ094,IQ156,410
IQ094,IQ202,420
IQ094,IQ116,397
IQ094,IQ036,422
IQ094,LH101,472
IQ094,IQ100,657
IQ094,IQ172,462
IQ094,IQ043,412
IQ094,IQ163,397
IQ094,IQ158,410
IQ094,IQ200,412
IQ094,IQ046,412
IQ094,IQ029,1125
IQ094,IQ130,439
IQ094,IQ159,410
IQ094,IQ182,398
IQ108,IQ094,428
IQ108,IQ108,0
IQ108,IQ203,109
IQ108,IQ080,448
IQ108,IQ101,709
IQ108,IQ051,439
IQ108,IQ166,473
IQ108,LH045,532
IQ108,IQ115,473
IQ108,IQ027,444
IQ108,IQ132,430
IQ108,IQ009,462
IQ108,IQ087,448
IQ108,IQ028,1143
IQ108,IQ079,1150
IQ108,LH064,428
IQ108,LH116,438
IQ108,IQ083,548
IQ108,IQ095,709
IQ108,IQ136,430
IQ108,IQ104,1119
IQ108,IQ088,404
IQ108,IQ066,439
IQ108,IQ174,349
IQ108,ATCC13124,466
IQ108,IQ173,349
IQ108,IQ090,548
IQ108,IQ189,381
IQ108,IQ052,439
IQ108,LH102,519
IQ108,IQ142,430
IQ108,IQ169,473
IQ108,IQ179,473
IQ108,IQ140,400
IQ108,LH109,409
IQ108,IQ064,439
IQ108,LHC1,428
IQ108,IQ075,376
IQ108,IQ204,109
IQ108,IQ011,483
IQ108,IQ120,183
IQ108,LH108,409
IQ108,IQ097,709
IQ108,IQ195,440
IQ108,IQ007,197
IQ108,LH057,511
IQ108,IQ188,394
IQ108,LH043,532
IQ108,LH139,532
IQ108,LH066,438
IQ108,LHN001,727
IQ108,IQ170,349
IQ108,IQ164,406
IQ108,IQ152,506
IQ108,IQ114,473
IQ108,IQ010,474
IQ108,LH071,438
IQ108,LHC14,511
IQ108,IQ118,473
IQ108,LH047,403
IQ108,LH044,532
IQ108,IQ185,378
IQ108,IQ035,508
IQ108,LHC5,403
IQ108,IQ161,498
IQ108,IQ072,393
IQ108,IQ065,439
IQ108,IQ060,439
IQ108,LH114,438
IQ108,IQ181,473
IQ108,IQ062,439
IQ108,IQ050,570
IQ108,LH059,511
IQ108,LH136,532
IQ108,IQ078,1149
IQ108,IQ020,460
IQ108,IQ186,378
IQ108,IQ099,709
IQ108,LH024,924
IQ108,LH020,924
IQ108,IQ192,530
IQ108,IQ003,675
IQ108,LH083,510
IQ108,IQ176,349
IQ108,IQ042,399
IQ108,LHN006,737
IQ108,IQ071,393
IQ108,IQ125,473
IQ108,IQ109,0
IQ108,LHN004,442
IQ108,IQ045,1159
IQ108,IQ040,531
IQ108,IQ207,483
IQ108,IQ205,109
IQ108,IQ206,109
IQ108,IQ001,510
IQ108,IQ057,439
IQ108,IQ110,0
IQ108,IQ147,435
IQ108,IQ014,720
IQ108,IQ038,531
IQ108,IQ025,508
IQ108,IQ107,0
IQ108,IQ039,531
IQ108,LH062,428
IQ108,LH065,470
IQ108,LH048,403
IQ108,IQ138,430
IQ108,LH051,511
IQ108,IQ037,531
IQ108,IQ123,473
IQ108,LH033,532
IQ108,IQ054,439
IQ108,IQ177,473
IQ108,IQ126,473
IQ108,IQ016,470
IQ108,IQ167,473
IQ108,IQ089,404
IQ108,IQ165,406
IQ108,LH121,520
IQ108,IQ131,506
IQ108,IQ134,430
IQ108,IQ180,473
IQ108,LH107,409
IQ108,IQ183,473
IQ108,LH105,519
IQ108,IQ113,473
IQ108,LHN003,442
IQ108,IQ096,709
IQ108,IQ030,1143
IQ108,IQ122,474
IQ108,IQ150,506
IQ108,IQ191,530
IQ108,IQ077,1149
IQ108,IQ135,430
IQ108,IQ128,473
IQ108,LHN002,727
IQ108,IQ098,709
IQ108,IQ049,570
IQ108,IQ081,548
IQ108,IQ121,473
IQ108,LH070,438
IQ108,IQ184,473
IQ108,IQ068,412
IQ108,LH084,510
IQ108,IQ061,439
IQ108,IQ141,430
IQ108,IQ024,460
IQ108,IQ210,461
IQ108,IQ199,440
IQ108,IQ112,473
IQ108,IQ149,506
IQ108,IQ212,198
IQ108,IQ004,203
IQ108,IQ084,441
IQ108,IQ148,435
IQ108,LHC13,470
IQ108,IQ012,493
IQ108,IQ197,440
IQ108,LH031,532
IQ108,IQ005,1127
IQ108,IQ117,473
IQ108,IQ160,498
IQ108,IQ017,500
IQ108,IQ093,428
IQ108,IQ013,493
IQ108,LH023,924
IQ108,LH103,519
IQ108,IQ026,508
IQ108,IQ198,440
IQ108,IQ082,548
IQ108,IQ106,1119
IQ108,IQ018,539
IQ108,IQ155,507
IQ108,IQ127,473
IQ108,IQ085,441
IQ108,LHN005,442
IQ108,LH120,519
IQ108,IQ023,460
IQ108,IQ154,506
IQ108,LH115,438
IQ108,LH032,532
IQ108,LH137,532
IQ108,IQ211,498
IQ108,IQ196,440
IQ108,LH112,438
IQ108,IQ041,399
IQ108,IQ175,349
IQ108,IQ021,460
IQ108,IQ194,530
IQ108,IQ178,473
IQ108,IQ073,472
IQ108,LH055,470
IQ108,IQ022,460
IQ108,IQ032,1143
IQ108,IQ015,403
IQ108,IQ157,498
IQ108,NCTC8679,702
IQ108,LH122,519
IQ108,IQ074,472
IQ108,LH060,452
IQ108,IQ102,709
IQ108,IQ053,439
IQ108,IQ137,430
IQ108,LH067,438
IQ108,LH080,428
IQ108,IQ002,727
IQ108,LH056,511
IQ108,IQ076,376
IQ108,IQ190,381
IQ108,IQ144,430
IQ108,LH135,532
IQ108,IQ055,439
IQ108,IQ006,521
IQ108,IQ168,473
IQ108,IQ145,518
IQ108,IQ119,183
IQ108,IQ034,1143
IQ108,IQ153,506
IQ108,IQ044,399
IQ108,LH035,532
IQ108,IQ059,439
IQ108,LH046,403
IQ108,IQ133,430
IQ108,IQ139,400
IQ108,IQ193,530
IQ108,IQ033,1143
IQ108,IQ209,432
IQ108,IQ092,428
IQ108,LH063,428
IQ108,IQ091,428
IQ108,IQ111,473
IQ108,LH086,510
IQ108,IQ124,473
IQ108,IQ103,1119
IQ108,LH111,409
IQ108,LH113,438
IQ108,IQ063,439
IQ108,IQ008,440
IQ108,IQ086,448
IQ108,IQ187,394
IQ108,IQ208,438
IQ108,IQ031,1143
IQ108,IQ151,506
IQ108,IQ067,412
IQ108,IQ146,518
IQ108,IQ056,439
IQ108,IQ162,473
IQ108,IQ143,430
IQ108,IQ069,385
IQ108,IQ171,349
IQ108,IQ019,1173
IQ108,IQ129,473
IQ108,IQ201,109
IQ108,IQ105,1119
IQ108,IQ058,439
IQ108,LH019,924
IQ108,IQ070,385
IQ108,IQ156,498
IQ108,IQ202,109
IQ108,IQ116,473
IQ108,IQ036,508
IQ108,LH101,519
IQ108,IQ100,709
IQ108,IQ172,349
IQ108,IQ043,399
IQ108,IQ163,473
IQ108,IQ158,498
IQ108,IQ200,440
IQ108,IQ046,399
IQ108,IQ029,1143
IQ108,IQ130,506
IQ108,IQ159,498
IQ108,IQ182,474
IQ203,IQ094,420
IQ203,IQ108,109
IQ203,IQ203,0
IQ203,IQ080,433
IQ203,IQ101,688
IQ203,IQ051,438
IQ203,IQ166,463
IQ203,LH045,516
IQ203,IQ115,463
IQ203,IQ027,432
IQ203,IQ132,404
IQ203,IQ009,451
IQ203,IQ087,433
IQ203,IQ028,1158
IQ203,IQ079,1165
IQ203,LH064,385
IQ203,LH116,443
IQ203,IQ083,542
IQ203,IQ095,688
IQ203,IQ136,404
IQ203,IQ104,1136
IQ203,IQ088,397
IQ203,IQ066,408
IQ203,IQ174,372
IQ203,ATCC13124,442
IQ203,IQ173,372
IQ203,IQ090,542
IQ203,IQ189,358
IQ203,IQ052,438
IQ203,LH102,509
IQ203,IQ142,404
IQ203,IQ169,463
IQ203,IQ179,463
IQ203,IQ140,395
IQ203,LH109,402
IQ203,IQ064,408
IQ203,LHC1,385
IQ203,IQ075,364
IQ203,IQ204,0
IQ203,IQ011,454
IQ203,IQ120,161
IQ203,LH108,402
IQ203,IQ097,688
IQ203,IQ195,423
IQ203,IQ007,187
IQ203,LH057,492
IQ203,IQ188,361
IQ203,LH043,516
IQ203,LH139,516
IQ203,LH066,443
IQ203,LHN001,720
IQ203,IQ170,372
IQ203,IQ164,393
IQ203,IQ152,494
IQ203,IQ114,463
IQ203,IQ010,460
IQ203,LH071,443
IQ203,LHC14,492
IQ203,IQ118,463
IQ203,LH047,402
IQ203,LH044,516
IQ203,IQ185,373
IQ203,IQ035,488
IQ203,LHC5,402
IQ203,IQ161,479
IQ203,IQ072,370
IQ203,IQ065,408
IQ203,IQ060,408
IQ203,LH114,443
IQ203,IQ181,463
IQ203,IQ062,408
IQ203,IQ050,561
IQ203,LH059,492
IQ203,LH136,516
IQ203,IQ078,1164
IQ203,IQ020,467
IQ203,IQ186,373
IQ203,IQ099,688
IQ203,LH024,914
IQ203,LH020,914
IQ203,IQ192,508
IQ203,IQ003,654
IQ203,LH083,490
IQ203,IQ176,372
IQ203,IQ042,390
IQ203,LHN006,745
IQ203,IQ071,370
IQ203,IQ125,463
IQ203,IQ109,109
IQ203,LHN004,433
IQ203,IQ045,1177
IQ203,IQ040,504
IQ203,IQ207,481
IQ203,IQ205,0
IQ203,IQ206,0
IQ203,IQ001,490
IQ203,IQ057,408
IQ203,IQ110,109
IQ203,IQ147,432
IQ203,IQ014,727
IQ203,IQ038,504
IQ203,IQ025,488
IQ203,IQ107,109
IQ203,IQ039,504
IQ203,LH062,385
IQ203,LH065,450
IQ203,LH048,402
IQ203,IQ138,404
IQ203,LH051,492
IQ203,IQ037,504
IQ203,IQ123,463
IQ203,LH033,516
IQ203,IQ054,438
IQ203,IQ177,463
IQ203,IQ126,463
IQ203,IQ016,450
IQ203,IQ167,463
IQ203,IQ089,397
IQ203,IQ165,393
IQ203,LH121,510
IQ203,IQ131,464
IQ203,IQ134,404
IQ203,IQ180,463
IQ203,LH107,402
IQ203,IQ183,463
IQ203,LH105,509
IQ203,IQ113,463
IQ203,LHN003,433
IQ203,IQ096,688
IQ203,IQ030,1158
IQ203,IQ122,464
IQ203,IQ150,494
IQ203,IQ191,508
IQ203,IQ077,1164
IQ203,IQ135,404
IQ203,IQ128,463
IQ203,LHN002,720
IQ203,IQ098,688
IQ203,IQ049,561
IQ203,IQ081,542
IQ203,IQ121,463
IQ203,LH070,443
IQ203,IQ184,463
IQ203,IQ068,413
IQ203,LH084,490
IQ203,IQ061,408
IQ203,IQ141,404
IQ203,IQ024,467
IQ203,IQ210,435
IQ203,IQ199,423
IQ203,IQ112,463
IQ203,IQ149,494
IQ203,IQ212,189
IQ203,IQ004,203
IQ203,IQ084,436
IQ203,IQ148,432
IQ203,LHC13,450
IQ203,IQ012,495
IQ203,IQ197,423
IQ203,LH031,516
IQ203,IQ005,1145
IQ203,IQ117,463
IQ203,IQ160,479
IQ203,IQ017,473
IQ203,IQ093,420
IQ203,IQ013,495
IQ203,LH023,914
IQ203,LH103,509
IQ203,IQ026,488
IQ203,IQ198,423
IQ203,IQ082,542
IQ203,IQ106,1136
IQ203,IQ018,516
IQ203,IQ155,495
IQ203,IQ127,463
IQ203,IQ085,436
IQ203,LHN005,433
IQ203,LH120,509
IQ203,IQ023,467
IQ203,IQ154,494
IQ203,LH115,443
IQ203,LH032,516
IQ203,LH137,516
IQ203,IQ211,491
IQ203,IQ196,423
IQ203,LH112,443
IQ203,IQ041,390
IQ203,IQ175,372
IQ203,IQ021,467
IQ203,IQ194,508
IQ203,IQ178,463
IQ203,IQ073,447
IQ203,LH055,450
IQ203,IQ022,467
IQ203,IQ032,1158
IQ203,IQ015,392
IQ203,IQ157,479
IQ203,NCTC8679,711
IQ203,LH122,509
IQ203,IQ074,447
IQ203,LH060,424
IQ203,IQ102,688
IQ203,IQ053,438
IQ203,IQ137,404
IQ203,LH067,443
IQ203,LH080,390
IQ203,IQ002,720
IQ203,LH056,492
IQ203,IQ076,364
IQ203,IQ190,358
IQ203,IQ144,404
IQ203,LH135,516
IQ203,IQ055,438
IQ203,IQ006,501
IQ203,IQ168,463
IQ203,IQ145,498
IQ203,IQ119,161
IQ203,IQ034,1158
IQ203,IQ153,494
IQ203,IQ044,390
IQ203,LH035,516
IQ203,IQ059,408
IQ203,LH046,402
IQ203,IQ133,404
IQ203,IQ139,395
IQ203,IQ193,508
IQ203,IQ033,1158
IQ203,IQ209,414
IQ203,IQ092,420
IQ203,LH063,385
IQ203,IQ091,420
IQ203,IQ111,463
IQ203,LH086,490
IQ203,IQ124,463
IQ203,IQ103,1136
IQ203,LH111,402
IQ203,LH113,443
IQ203,IQ063,408
IQ203,IQ008,441
IQ203,IQ086,433
IQ203,IQ187,361
IQ203,IQ208,425
IQ203,IQ031,1158
IQ203,IQ151,494
IQ203,IQ067,413
IQ203,IQ146,498
IQ203,IQ056,438
IQ203,IQ162,463
IQ203,IQ143,404
IQ203,IQ069,371
IQ203,IQ171,372
IQ203,IQ019,1186
IQ203,IQ129,463
IQ203,IQ201,0
IQ203,IQ105,1136
IQ203,IQ058,408
IQ203,LH019,914
IQ203,IQ070,371
IQ203,IQ156,479
IQ203,IQ202,0
IQ203,IQ116,463
IQ203,IQ036,488
IQ203,LH101,509
IQ203,IQ100,688
IQ203,IQ172,372
IQ203,IQ043,390
IQ203,IQ163,463
IQ203,IQ158,479
IQ203,IQ200,423
IQ203,IQ046,390
IQ203,IQ029,1158
IQ203,IQ130,464
IQ203,IQ159,479
IQ203,IQ182,464
IQ080,IQ094,410
IQ080,IQ108,448
IQ080,IQ203,433
IQ080,IQ080,0
IQ080,IQ101,664
IQ080,IQ051,403
IQ080,IQ166,402
IQ080,LH045,477
IQ080,IQ115,402
IQ080,IQ027,434
IQ080,IQ132,381
IQ080,IQ009,397
IQ080,IQ087,0
IQ080,IQ028,1152
IQ080,IQ079,1159
IQ080,LH064,375
IQ080,LH116,360
IQ080,IQ083,449
IQ080,IQ095,664
IQ080,IQ136,381
IQ080,IQ104,1154
IQ080,IQ088,352
IQ080,IQ066,428
IQ080,IQ174,490
IQ080,ATCC13124,409
IQ080,IQ173,490
IQ080,IQ090,449
IQ080,IQ189,415
IQ080,IQ052,403
IQ080,LH102,430
IQ080,IQ142,381
IQ080,IQ169,402
IQ080,IQ179,402
IQ080,IQ140,421
IQ080,LH109,374
IQ080,IQ064,428
IQ080,LHC1,375
IQ080,IQ075,310
IQ080,IQ204,433
IQ080,IQ011,424
IQ080,IQ120,383
IQ080,LH108,374
IQ080,IQ097,664
IQ080,IQ195,433
IQ080,IQ007,383
IQ080,LH057,428
IQ080,IQ188,198
IQ080,LH043,477
IQ080,LH139,477
IQ080,LH066,360
IQ080,LHN001,709
IQ080,IQ170,490
IQ080,IQ164,332
IQ080,IQ152,406
IQ080,IQ114,402
IQ080,IQ010,382
IQ080,LH071,360
IQ080,LHC14,428
IQ080,IQ118,402
IQ080,LH047,398
IQ080,LH044,477
IQ080,IQ185,380
IQ080,IQ035,420
IQ080,LHC5,398
IQ080,IQ161,394
IQ080,IQ072,415
IQ080,IQ065,428
IQ080,IQ060,428
IQ080,LH114,360
IQ080,IQ181,402
IQ080,IQ062,428
IQ080,IQ050,486
IQ080,LH059,428
IQ080,LH136,477
IQ080,IQ078,1158
IQ080,IQ020,437
IQ080,IQ186,380
IQ080,IQ099,664
IQ080,LH024,913
IQ080,LH020,913
IQ080,IQ192,410
IQ080,IQ003,630
IQ080,LH083,438
IQ080,IQ176,490
IQ080,IQ042,378
IQ080,LHN006,700
IQ080,IQ071,415
IQ080,IQ125,402
IQ080,IQ109,448
IQ080,LHN004,397
IQ080,IQ045,1180
IQ080,IQ040,470
IQ080,IQ207,421
IQ080,IQ205,433
IQ080,IQ206,433
IQ080,IQ001,406
IQ080,IQ057,428
IQ080,IQ110,448
IQ080,IQ147,396
IQ080,IQ014,763
IQ080,IQ038,470
IQ080,IQ025,420
IQ080,IQ107,448
IQ080,IQ039,470
IQ080,LH062,375
IQ080,LH065,378
IQ080,LH048,398
IQ080,IQ138,381
IQ080,LH051,428
IQ080,IQ037,470
IQ080,IQ123,402
IQ080,LH033,477
IQ080,IQ054,403
IQ080,IQ177,402
IQ080,IQ126,402
IQ080,IQ016,378
IQ080,IQ167,402
IQ080,IQ089,352
IQ080,IQ165,332
IQ080,LH121,431
IQ080,IQ131,442
IQ080,IQ134,381
IQ080,IQ180,402
IQ080,LH107,374
IQ080,IQ183,402
IQ080,LH105,430
IQ080,IQ113,402
IQ080,LHN003,397
IQ080,IQ096,664
IQ080,IQ030,1152
IQ080,IQ122,403
IQ080,IQ150,406
IQ080,IQ191,410
IQ080,IQ077,1158
IQ080,IQ135,381
IQ080,IQ128,402
IQ080,LHN002,709
IQ080,IQ098,664
IQ080,IQ049,486
IQ080,IQ081,449
IQ080,IQ121,402
IQ080,LH070,360
IQ080,IQ184,402
IQ080,IQ068,410
IQ080,LH084,438
IQ080,IQ061,428
IQ080,IQ141,381
IQ080,IQ024,437
IQ080,IQ210,21
IQ080,IQ199,433
IQ080,IQ112,402
IQ080,IQ149,406
IQ080,IQ212,403
IQ080,IQ004,384
IQ080,IQ084,409
IQ080,IQ148,396
IQ080,LHC13,378
IQ080,IQ012,468
IQ080,IQ197,433
IQ080,LH031,477
IQ080,IQ005,1157
IQ080,IQ117,402
IQ080,IQ160,394
IQ080,IQ017,402
IQ080,IQ093,410
IQ080,IQ013,468
IQ080,LH023,913
IQ080,LH103,430
IQ080,IQ026,420
IQ080,IQ198,433
IQ080,IQ082,449
IQ080,IQ106,1154
IQ080,IQ018,450
IQ080,IQ155,407
IQ080,IQ127,402
IQ080,IQ085,409
IQ080,LHN005,397
IQ080,LH120,430
IQ080,IQ023,437
IQ080,IQ154,406
IQ080,LH115,360
IQ080,LH032,477
IQ080,LH137,477
IQ080,IQ211,404
IQ080,IQ196,433
IQ080,LH112,360
IQ080,IQ041,378
IQ080,IQ175,490
IQ080,IQ021,437
IQ080,IQ194,410
IQ080,IQ178,402
IQ080,IQ073,369
IQ080,LH055,378
IQ080,IQ022,437
IQ080,IQ032,1152
IQ080,IQ015,329
IQ080,IQ157,394
IQ080,NCTC8679,732
IQ080,LH122,430
IQ080,IQ074,369
IQ080,LH060,448
IQ080,IQ102,664
IQ080,IQ053,403
IQ080,IQ137,381
IQ080,LH067,360
IQ080,LH080,452
IQ080,IQ002,709
IQ080,LH056,428
IQ080,IQ076,310
IQ080,IQ190,415
IQ080,IQ144,381
IQ080,LH135,477
IQ080,IQ055,403
IQ080,IQ006,447
IQ080,IQ168,402
IQ080,IQ145,449
IQ080,IQ119,383
IQ080,IQ034,1152
IQ080,IQ153,406
IQ080,IQ044,378
IQ080,LH035,477
IQ080,IQ059,428
IQ080,LH046,398
IQ080,IQ133,381
IQ080,IQ139,421
IQ080,IQ193,410
IQ080,IQ033,1152
IQ080,IQ209,355
IQ080,IQ092,410
IQ080,LH063,375
IQ080,IQ091,410
IQ080,IQ111,402
IQ080,LH086,438
IQ080,IQ124,402
IQ080,IQ103,1154
IQ080,LH111,374
IQ080,LH113,360
IQ080,IQ063,428
IQ080,IQ008,428
IQ080,IQ086,0
IQ080,IQ187,198
IQ080,IQ208,402
IQ080,IQ031,1152
IQ080,IQ151,406
IQ080,IQ067,410
IQ080,IQ146,449
IQ080,IQ056,403
IQ080,IQ162,402
IQ080,IQ143,381
IQ080,IQ069,323
IQ080,IQ171,490
IQ080,IQ019,1181
IQ080,IQ129,402
IQ080,IQ201,433
IQ080,IQ105,1154
IQ080,IQ058,428
IQ080,LH019,913
IQ080,IQ070,323
IQ080,IQ156,394
IQ080,IQ202,433
IQ080,IQ116,402
IQ080,IQ036,420
IQ080,LH101,430
IQ080,IQ100,664
IQ080,IQ172,490
IQ080,IQ043,378
IQ080,IQ163,402
IQ080,IQ158,394
IQ080,IQ200,433
IQ080,IQ046,378
IQ080,IQ029,1152
IQ080,IQ130,442
IQ080,IQ159,394
IQ080,IQ182,403
IQ101,IQ094,657
IQ101,IQ108,709
IQ101,IQ203,688
IQ101,IQ080,664
IQ101,IQ101,0
IQ101,IQ051,711
IQ101,IQ166,680
IQ101,LH045,662
IQ101,IQ115,680
IQ101,IQ027,658
IQ101,IQ132,689
IQ101,IQ009,674
IQ101,IQ087,664
IQ101,IQ028,1183
IQ101,IQ079,1188
IQ101,LH064,611
IQ101,LH116,637
IQ101,IQ083,673
IQ101,IQ095,0
IQ101,IQ136,689
IQ101,IQ104,1166
IQ101,IQ088,670
IQ101,IQ066,670
IQ101,IQ174,708
IQ101,ATCC13124,633
IQ101,IQ173,708
IQ101,IQ090,673
IQ101,IQ189,670
IQ101,IQ052,711
IQ101,LH102,683
IQ101,IQ142,689
IQ101,IQ169,680
IQ101,IQ179,680
IQ101,IQ140,668
IQ101,LH109,661
IQ101,IQ064,670
IQ101,LHC1,611
IQ101,IQ075,653
IQ101,IQ204,688
IQ101,IQ011,643
IQ101,IQ120,705
IQ101,LH108,661
IQ101,IQ097,0
IQ101,IQ195,695
IQ101,IQ007,676
IQ101,LH057,627
IQ101,IQ188,666
IQ101,LH043,662
IQ101,LH139,662
IQ101,LH066,637
IQ101,LHN001,286
IQ101,IQ170,708
IQ101,IQ164,686
IQ101,IQ152,666
IQ101,IQ114,680
IQ101,IQ010,603
IQ101,LH071,637
IQ101,LHC14,627
IQ101,IQ118,680
IQ101,LH047,639
IQ101,LH044,662
IQ101,IQ185,689
IQ101,IQ035,626
IQ101,LHC5,639
IQ101,IQ161,670
IQ101,IQ072,676
IQ101,IQ065,670
IQ101,IQ060,670
IQ101,LH114,637
IQ101,IQ181,680
IQ101,IQ062,670
IQ101,IQ050,682
IQ101,LH059,627
IQ101,LH136,662
IQ101,IQ078,1187
IQ101,IQ020,663
IQ101,IQ186,689
IQ101,IQ099,0
IQ101,LH024,890
IQ101,LH020,890
IQ101,IQ192,628
IQ101,IQ003,52
